========== Currency ==========
class=Currency | name=Acorns | id=Acorns | display=Acorns | index=1
class=Currency | name=BackroomsCoins | id=BackroomsCoins | display=Backrooms Coins | index=2
class=Currency | name=BasketballCoins | id=BasketballCoins | display=Basketball Coins | index=3
class=Currency | name=BlockPartyCoins | id=BlockPartyCoins | display=Block Party Coins | index=4
class=Currency | name=CannonTycoonCoins | id=CannonTycoonCoins | display=Cannon Tycoon Coins | index=5
class=Currency | name=CardCoins | id=CardCoins | display=Card Coins | index=6
class=Currency | name=CloverCoins | id=CloverCoins | display=Clover Coins | index=7
class=Currency | name=Coins | id=Coins | display=Coins | index=8
class=Currency | name=ColorCoins | id=ColorCoins | display=Color Coins | index=9
class=Currency | name=Diamonds | id=Diamonds | display=Diamonds | index=10
class=Currency | name=Digsite | id=Digsite | display=Digsite Tokens | index=11
class=Currency | name=DinoTycoonCoins | id=DinoTycoonCoins | display=Dino Tycoon Coins | index=12
class=Currency | name=EasterCoins | id=EasterCoins | display=Easter Coins | index=13
class=Currency | name=FactoryCoins | id=FactoryCoins | display=Factory Coins | index=14
class=Currency | name=FantasyCoins | id=FantasyCoins | display=Fantasy Coins | index=15
class=Currency | name=FarmingCoins | id=FarmingCoins | display=Farming Coins | index=16
class=Currency | name=Fishing | id=Fishing | display=Fishing Tokens | index=17
class=Currency | name=FishingEvent | id=FishingEvent | display=Fishing Coins | index=18
class=Currency | name=GameCoins | id=GameCoins | display=Game Coins | index=19
class=Currency | name=GingerbreadCoins | id=GingerbreadCoins | display=Holiday Coins | index=20
class=Currency | name=GingerbreadCoins2 | id=GingerbreadCoins2 | display=Holiday Coins | index=21
class=Currency | name=GlitchCoins | id=GlitchCoins | display=Glitch Coins | index=22
class=Currency | name=GoodVsEvilCoins | id=GoodVsEvilCoins | display=Good vs. Evil Coins | index=23
class=Currency | name=GymCoins | id=GymCoins | display=Gym Coins | index=24
class=Currency | name=HalloweenCandy | id=HalloweenCandy | display=Halloween Candy | index=25
class=Currency | name=HalloweenCoins | id=HalloweenCoins | display=Halloween Candy | index=26
class=Currency | name=LineCoins | id=LineCoins | display=Line Coins | index=27
class=Currency | name=LuckyCoins | id=LuckyCoins | display=Lucky Coins | index=28
class=Currency | name=MiningCoins | id=MiningCoins | display=Mining Coins | index=29
class=Currency | name=RaveCoins | id=RaveCoins | display=Rave Coins | index=30
class=Currency | name=RngCoins | id=RngCoins | display=RNG Coins | index=31
class=Currency | name=SnowstormSurvival | id=SnowstormSurvival | display=Logs | index=32
class=Currency | name=SummerCoins | id=SummerCoins | display=Summer Coins | index=33
class=Currency | name=TechCoins | id=TechCoins | display=Tech Coins | index=34
class=Currency | name=TowerDefenseRubies | id=TowerDefenseRubies | display=Rubies | index=35
class=Currency | name=ValentinesCoins | id=ValentinesCoins | display=Valentines Coins | index=36
class=Currency | name=VoidCoins | id=VoidCoins | display=Void Coins | index=37
class=Currency | name=Woodcutting | id=Woodcutting | display=Woodcutting Tokens | index=38
class=Currency | name=YeetOrbs | id=YeetOrbs | display=Yeet Orbs | index=39

========== WateringCans ==========
class=WateringCans | name=Golden Watering Can | id=Golden Watering Can | display=Golden Watering Can
class=Hoverboards | name=Snowflake | id=Snowflake | display=Snowflake Hoverboard
class=Hoverboards | name=Sphinx | id=Sphinx | display=Sphinx Hoverboard
class=Hoverboards | name=Steampunk | id=Steampunk | display=Steampunk Hoverboard
class=Hoverboards | name=Strawberry | id=Strawberry | display=Strawberry Hoverboard
class=Hoverboards | name=Sun Angelus | id=Sun Angelus | display=Sun Angelus Hoverboard
class=Hoverboards | name=Supercar | id=Supercar | display=Supercar
class=Hoverboards | name=Surfboard | id=Surfboard | display=Surfboard
class=Hoverboards | name=Tank | id=Tank | display=Tank
class=Hoverboards | name=Throne | id=Throne | display=Throne Hoverboard
class=Hoverboards | name=Tie Dye | id=Tie Dye | display=Tie Dye Hoverboard
class=Hoverboards | name=Tiger | id=Tiger | display=Tiger Hoverboard
class=Hoverboards | name=Toilet | id=Toilet | display=Toilet
class=Hoverboards | name=Turkey | id=Turkey | display=Turkey Hoverboard
class=Hoverboards | name=UFO | id=UFO | display=UFO
class=Hoverboards | name=Unicorn | id=Unicorn | display=Unicorn Hoverboard
class=Hoverboards | name=Valentines | id=Valentines | display=Valentine's Hoverboard
class=Hoverboards | name=Vampire Bat | id=Vampire Bat | display=Vampire Bat Hoverboard
class=Hoverboards | name=Very Oversized | id=Very Oversized | display=Very Oversized
class=Hoverboards | name=VIP | id=VIP | display=(OLD) VIP Hoverboard
class=Hoverboards | name=Watermelon | id=Watermelon | display=Watermelon Hoverboard
class=Hoverboards | name=Web | id=Web | display=Web Hoverboard
class=Hoverboards | name=Wicked | id=Wicked | display=Wicked Hoverboard
class=Hoverboards | name=Witch Cat | id=Witch Cat | display=Witch Cat Hoverboard
class=Hoverboards | name=Wyvern of Hades | id=Wyvern of Hades | display=Wyvern of Hades

========== Upgrades ==========
class=Upgrades | name=Coins | id=Coins
class=Upgrades | name=Diamonds | id=Diamonds
class=Upgrades | name=Drops | id=Drops
class=Upgrades | name=LessGold | id=LessGold
class=Upgrades | name=LessRainbow | id=LessRainbow
class=Upgrades | name=Luck | id=Luck
class=Upgrades | name=Magnet | id=Magnet
class=Upgrades | name=Pet Damage | id=Pet Damage
class=Upgrades | name=Pet Speed | id=Pet Speed
class=Upgrades | name=Tap Damage | id=Tap Damage
class=Upgrades | name=Ultimates | id=Ultimates
class=Upgrades | name=Walkspeed | id=Walkspeed

========== Breakables ==========
class=Breakables | name=Crate (Crystal Archives) | id=Crate (Crystal Archives)
class=Breakables | name=Crate (Emberfall Range) | id=Crate (Emberfall Range)
class=Breakables | name=Crate (Fabled Highlands) | id=Crate (Fabled Highlands)
class=Breakables | name=Crate (Fantasy) | id=Crate (Fantasy)
class=Breakables | name=Crate (Mystic Heights) | id=Crate (Mystic Heights)
class=Breakables | name=Diamond Crate | id=Diamond Crate
class=Breakables | name=Diamond Pile | id=Diamond Pile
class=Breakables | name=Diamond Present | id=Diamond Present
class=Breakables | name=Large Coins (Fantasy) | id=Large Coins (Fantasy)
class=Breakables | name=Medium Coins (Fantasy) | id=Medium Coins (Fantasy)
class=Breakables | name=Present (Crystal Archives) | id=Present (Crystal Archives)
class=Breakables | name=Present (Emberfall Range) | id=Present (Emberfall Range)
class=Breakables | name=Present (Fabled Highlands) | id=Present (Fabled Highlands)
class=Breakables | name=Present (Fantasy) | id=Present (Fantasy)
class=Breakables | name=Present (Mystic Heights) | id=Present (Mystic Heights)
class=Breakables | name=Safe (Crystal Archives) | id=Safe (Crystal Archives)
class=Breakables | name=Safe (Emberfall Range) | id=Safe (Emberfall Range)
class=Breakables | name=Safe (Fabled Highlands) | id=Safe (Fabled Highlands)
class=Breakables | name=Safe (Fantasy) | id=Safe (Fantasy)
class=Breakables | name=Safe (Mystic Heights) | id=Safe (Mystic Heights)
class=Breakables | name=Small Coins (Fantasy) | id=Small Coins (Fantasy)
class=Breakables | name=Vault (Crystal Archives) | id=Vault (Crystal Archives)
class=Breakables | name=Vault (Fantasy) | id=Vault (Fantasy)
class=Breakables | name=VIP Diamond Pile | id=VIP Diamond Pile

========== Pets ==========
class=Pets | name=(TD) Abyssal Turtle | id=(TD) Abyssal Turtle
class=Pets | name=(TD) Arcade Angelus | id=(TD) Arcade Angelus
class=Pets | name=(TD) Blurred Owl | id=(TD) Blurred Owl
class=Pets | name=(TD) Comet Dragon | id=(TD) Comet Dragon
class=Pets | name=(TD) Crystal Giraffe | id=(TD) Crystal Giraffe
class=Pets | name=(TD) Cyborg Kitsune | id=(TD) Cyborg Kitsune
class=Pets | name=(TD) Demolition Panda | id=(TD) Demolition Panda
class=Pets | name=(TD) Detective Bunny | id=(TD) Detective Bunny
class=Pets | name=(TD) Disco Ball Agony | id=(TD) Disco Ball Agony
class=Pets | name=(TD) DJ Shark | id=(TD) DJ Shark
class=Pets | name=(TD) Electric Eel | id=(TD) Electric Eel
class=Pets | name=(TD) Flamethrower Spider | id=(TD) Flamethrower Spider
class=Pets | name=(TD) Forged Armadillo | id=(TD) Forged Armadillo
class=Pets | name=(TD) Frostbyte Griffin | id=(TD) Frostbyte Griffin
class=Pets | name=(TD) Jetpack Cat | id=(TD) Jetpack Cat
class=Pets | name=(TD) Knight Chicken | id=(TD) Knight Chicken
class=Pets | name=(TD) Nightmare Cyclops | id=(TD) Nightmare Cyclops
class=Pets | name=(TD) Ninja Dalmatian | id=(TD) Ninja Dalmatian
class=Pets | name=(TD) Nuclear Dominus | id=(TD) Nuclear Dominus
class=Pets | name=(TD) Old Wizard Cat | id=(TD) Old Wizard Cat
class=Pets | name=(TD) Ooze Dragon | id=(TD) Ooze Dragon
class=Pets | name=(TD) Potion Penguin | id=(TD) Potion Penguin
class=Pets | name=(TD) Rich Corgi | id=(TD) Rich Corgi
class=Pets | name=(TD) Ronin Piggy | id=(TD) Ronin Piggy
class=Pets | name=(TD) Safari Monkey | id=(TD) Safari Monkey
class=Pets | name=(TD) Shadow Pegasus | id=(TD) Shadow Pegasus
class=Pets | name=(TD) Tech Samurai Axolotl | id=(TD) Tech Samurai Axolotl
class=Pets | name=(TD) Torpedo Cat | id=(TD) Torpedo Cat
class=Pets | name=(TD) Umbrella Elephant | id=(TD) Umbrella Elephant
class=Pets | name=404 Demon | id=404 Demon
class=Pets | name=A-36 | id=A-36
class=Pets | name=Abomination | id=Abomination
class=Pets | name=Abstract Agony | id=Abstract Agony
class=Pets | name=Abstract Dominus | id=Abstract Dominus
class=Pets | name=Abstract Dragon | id=Abstract Dragon
class=Pets | name=Abyss Carbuncle | id=Abyss Carbuncle
class=Pets | name=Abyssal Axolotl | id=Abyssal Axolotl
class=Pets | name=Abyssal Dolphin | id=Abyssal Dolphin
class=Pets | name=Abyssal Fish | id=Abyssal Fish
class=Pets | name=Abyssal Jellyfish | id=Abyssal Jellyfish
class=Pets | name=Abyssal Kraken | id=Abyssal Kraken
class=Pets | name=Abyssal Parrot | id=Abyssal Parrot
class=Pets | name=Abyssal Pufferfish | id=Abyssal Pufferfish
class=Pets | name=Abyssal Seal | id=Abyssal Seal
class=Pets | name=Abyssal Shark | id=Abyssal Shark
class=Pets | name=Abyssal Turtle | id=Abyssal Turtle
class=Pets | name=African Wild Dog | id=African Wild Dog
class=Pets | name=Agony | id=Agony
class=Pets | name=Albino Bat | id=Albino Bat
class=Pets | name=Alien | id=Alien
class=Pets | name=Alien Arachnid | id=Alien Arachnid
class=Pets | name=Alien Axolotl | id=Alien Axolotl
class=Pets | name=Alien Octopus | id=Alien Octopus
class=Pets | name=Alien Parasite | id=Alien Parasite
class=Pets | name=Amethyst Dragon | id=Amethyst Dragon
class=Pets | name=Ancestor Eagle | id=Ancestor Eagle
class=Pets | name=Ancient Dragon | id=Ancient Dragon
class=Pets | name=Angel Cat | id=Angel Cat
class=Pets | name=Angel Cow | id=Angel Cow
class=Pets | name=Angel Dog | id=Angel Dog
class=Pets | name=Angel Dragon | id=Angel Dragon
class=Pets | name=Angel Fawn | id=Angel Fawn
class=Pets | name=Angel Lamb | id=Angel Lamb
class=Pets | name=Angel Moth | id=Angel Moth
class=Pets | name=Angel Pegasus | id=Angel Pegasus
class=Pets | name=Angel Pony | id=Angel Pony
class=Pets | name=Angel Seal | id=Angel Seal
class=Pets | name=Angelus | id=Angelus
class=Pets | name=Anglerfish | id=Anglerfish
class=Pets | name=Angry Dino | id=Angry Dino
class=Pets | name=Angry Yeti | id=Angry Yeti
class=Pets | name=Anime Agony | id=Anime Agony
class=Pets | name=Anime Cat | id=Anime Cat
class=Pets | name=Anime Corgi | id=Anime Corgi
class=Pets | name=Anime Lemur | id=Anime Lemur
class=Pets | name=Anime Monkey | id=Anime Monkey
class=Pets | name=Anime Scorpion | id=Anime Scorpion
class=Pets | name=Anime Tanuki | id=Anime Tanuki
class=Pets | name=Anime Unicorn | id=Anime Unicorn
class=Pets | name=Anime Wolf | id=Anime Wolf
class=Pets | name=Apollo Raven | id=Apollo Raven
class=Pets | name=Apple Capybara | id=Apple Capybara
class=Pets | name=Arcade Angelus | id=Arcade Angelus
class=Pets | name=Arcade Cat | id=Arcade Cat
class=Pets | name=Arcade Dog | id=Arcade Dog
class=Pets | name=Arcade Dragon | id=Arcade Dragon
class=Pets | name=Arcade Meebo in a Spaceship | id=Arcade Meebo in a Spaceship
class=Pets | name=Arcane Cat | id=Arcane Cat
class=Pets | name=Arcane Dominus | id=Arcane Dominus
class=Pets | name=Arcane Pyro Cat | id=Arcane Pyro Cat
class=Pets | name=Archangel Cat | id=Archangel Cat
class=Pets | name=Archivist Ferret | id=Archivist Ferret
class=Pets | name=Arctic Fox | id=Arctic Fox
class=Pets | name=Armadillo | id=Armadillo
class=Pets | name=Artemis Bear | id=Artemis Bear
class=Pets | name=Astral Axolotl | id=Astral Axolotl
class=Pets | name=Astronaut Cat | id=Astronaut Cat
class=Pets | name=Astronaut Cat Ball | id=Astronaut Cat Ball
class=Pets | name=Astronaut Dog | id=Astronaut Dog
class=Pets | name=Athena Owl | id=Athena Owl
class=Pets | name=Atlantean Dolphin | id=Atlantean Dolphin
class=Pets | name=Atlantean Jellyfish | id=Atlantean Jellyfish
class=Pets | name=Atlantean Orca | id=Atlantean Orca
class=Pets | name=Atlantean Stingray | id=Atlantean Stingray
class=Pets | name=Atomic Axolotl | id=Atomic Axolotl
class=Pets | name=Atomic Corgi | id=Atomic Corgi
class=Pets | name=Atomic Forged Shark | id=Atomic Forged Shark
class=Pets | name=Atomic Monkey | id=Atomic Monkey
class=Pets | name=Atomic Monkey Ball | id=Atomic Monkey Ball
class=Pets | name=Aura Bull | id=Aura Bull
class=Pets | name=Aura Cat | id=Aura Cat
class=Pets | name=Aura Dominus | id=Aura Dominus
class=Pets | name=Aura Fox | id=Aura Fox
class=Pets | name=Aura Kitsune | id=Aura Kitsune
class=Pets | name=Autumn Chest Mimic | id=Autumn Chest Mimic
class=Pets | name=Autumn Red Panda | id=Autumn Red Panda
class=Pets | name=Autumn Retriever | id=Autumn Retriever
class=Pets | name=Autumn Teddy Bear | id=Autumn Teddy Bear
class=Pets | name=Autumn Turkey | id=Autumn Turkey
class=Pets | name=Avenging Griffin | id=Avenging Griffin
class=Pets | name=Axolotl | id=Axolotl
class=Pets | name=Axolotuus | id=Axolotuus
class=Pets | name=Baby Bunny | id=Baby Bunny
class=Pets | name=Baby Dragon | id=Baby Dragon
class=Pets | name=Baby Hippo | id=Baby Hippo
class=Pets | name=Baby Kitten | id=Baby Kitten
class=Pets | name=Baby Piglet | id=Baby Piglet
class=Pets | name=Baby Puppy | id=Baby Puppy
class=Pets | name=Balloon Axolotl | id=Balloon Axolotl
class=Pets | name=Balloon Cat | id=Balloon Cat
class=Pets | name=Balloon Corgi | id=Balloon Corgi
class=Pets | name=Balloon Dragon | id=Balloon Dragon
class=Pets | name=Balloon Monkey | id=Balloon Monkey
class=Pets | name=Banana | id=Banana
class=Pets | name=Banana Cat | id=Banana Cat
class=Pets | name=Baseball Dolphin | id=Baseball Dolphin
class=Pets | name=Basket Bunny | id=Basket Bunny
class=Pets | name=Basketball Cat | id=Basketball Cat
class=Pets | name=Basketball Corgi | id=Basketball Corgi
class=Pets | name=Basketball Monkey | id=Basketball Monkey
class=Pets | name=Basketball Retriever | id=Basketball Retriever
class=Pets | name=Bat | id=Bat
class=Pets | name=Bat Cat | id=Bat Cat
class=Pets | name=Beach Ball Capybara | id=Beach Ball Capybara
class=Pets | name=Beach Ball Dolphin | id=Beach Ball Dolphin
class=Pets | name=Beach Ball Monkey | id=Beach Ball Monkey
class=Pets | name=Beagle | id=Beagle
class=Pets | name=Beans Balloon Cat | id=Beans Balloon Cat
class=Pets | name=Bear | id=Bear
class=Pets | name=Bearserker | id=Bearserker
class=Pets | name=Beaver | id=Beaver
class=Pets | name=Bee | id=Bee
class=Pets | name=Beegle Dog | id=Beegle Dog
class=Pets | name=Bejeweled Deer | id=Bejeweled Deer
class=Pets | name=Bejeweled Griffin | id=Bejeweled Griffin
class=Pets | name=Bejeweled Lion | id=Bejeweled Lion
class=Pets | name=Bejeweled Unicorn | id=Bejeweled Unicorn
class=Pets | name=Beluga Whale | id=Beluga Whale
class=Pets | name=BIG Maskot | id=BIG Maskot
class=Pets | name=Bison | id=Bison
class=Pets | name=Black Balloon Cat | id=Black Balloon Cat
class=Pets | name=Black Bear | id=Black Bear
class=Pets | name=Black Hole Angelus | id=Black Hole Angelus
class=Pets | name=Black Hole Angelus Ball | id=Black Hole Angelus Ball
class=Pets | name=Black Hole Axolotl | id=Black Hole Axolotl
class=Pets | name=Black Hole Immortuus | id=Black Hole Immortuus
class=Pets | name=Black Hole Kitsune | id=Black Hole Kitsune
class=Pets | name=Black Widow | id=Black Widow
class=Pets | name=Bladee | id=Bladee
class=Pets | name=Blazing Bat | id=Blazing Bat
class=Pets | name=Blazing Corgi | id=Blazing Corgi
class=Pets | name=Blazing Dragon | id=Blazing Dragon
class=Pets | name=Blazing Shark | id=Blazing Shark
class=Pets | name=Bleebo The Alien | id=Bleebo The Alien
class=Pets | name=Blimp Dragon | id=Blimp Dragon
class=Pets | name=Blobenstein | id=Blobenstein
class=Pets | name=Blobfish | id=Blobfish
class=Pets | name=Bloo Cat | id=Bloo Cat
class=Pets | name=Blooming Axolotl | id=Blooming Axolotl
class=Pets | name=Blossom Bunny | id=Blossom Bunny
class=Pets | name=Blossom Koi Fish | id=Blossom Koi Fish
class=Pets | name=Blossom Spirit | id=Blossom Spirit
class=Pets | name=Blossom Squirrel | id=Blossom Squirrel
class=Pets | name=Blue Balloon Cat | id=Blue Balloon Cat
class=Pets | name=Blue BIG Maskot | id=Blue BIG Maskot
class=Pets | name=Blue Fish | id=Blue Fish
class=Pets | name=Blue Fluffy | id=Blue Fluffy
class=Pets | name=Blue Lucky Block | id=Blue Lucky Block
class=Pets | name=Blue Marshmallow Chick | id=Blue Marshmallow Chick
class=Pets | name=Blue Slime | id=Blue Slime
class=Pets | name=Blueberry Cow | id=Blueberry Cow
class=Pets | name=Bluebird | id=Bluebird
class=Pets | name=Blurred Agony | id=Blurred Agony
class=Pets | name=Blurred Axolotl | id=Blurred Axolotl
class=Pets | name=Blurred Bear | id=Blurred Bear
class=Pets | name=Blurred Bear Ball | id=Blurred Bear Ball
class=Pets | name=Blurred Dominus | id=Blurred Dominus
class=Pets | name=Blurred Monkey | id=Blurred Monkey
class=Pets | name=Blurred Owl | id=Blurred Owl
class=Pets | name=Bobcat | id=Bobcat
class=Pets | name=Boulder Boar | id=Boulder Boar
class=Pets | name=Boxing Elephant | id=Boxing Elephant
class=Pets | name=Brain | id=Brain
class=Pets | name=Brain Ball | id=Brain Ball
class=Pets | name=Bread Shiba | id=Bread Shiba
class=Pets | name=Broomstick Cat | id=Broomstick Cat
class=Pets | name=Broomstick Corgi | id=Broomstick Corgi
class=Pets | name=Bubble Cat | id=Bubble Cat
class=Pets | name=Bubble Dog | id=Bubble Dog
class=Pets | name=Bubble Hydra | id=Bubble Hydra
class=Pets | name=Buff Doge | id=Buff Doge
class=Pets | name=Buff Tiger | id=Buff Tiger
class=Pets | name=Bull | id=Bull
class=Pets | name=Bunny | id=Bunny
class=Pets | name=Butterfly | id=Butterfly
class=Pets | name=Butterfly Llama | id=Butterfly Llama
class=Pets | name=Calico Cat | id=Calico Cat
class=Pets | name=Camel | id=Camel
class=Pets | name=Camo Axolotl | id=Camo Axolotl
class=Pets | name=Candycane | id=Candycane
class=Pets | name=Candycane Kitsune | id=Candycane Kitsune
class=Pets | name=Candycane Kraken | id=Candycane Kraken
class=Pets | name=Candycane Rock | id=Candycane Rock
class=Pets | name=Candycane Shake Shark | id=Candycane Shake Shark
class=Pets | name=Candycane Unicorn | id=Candycane Unicorn
class=Pets | name=Candycorn Unicorn | id=Candycorn Unicorn
class=Pets | name=Cannibal Meerkat | id=Cannibal Meerkat
class=Pets | name=Cappuccina Brainrot | id=Cappuccina Brainrot
class=Pets | name=Cappuccino Brainrot | id=Cappuccino Brainrot
class=Pets | name=Captain Octopus | id=Captain Octopus
class=Pets | name=Capybara | id=Capybara
class=Pets | name=Carnival Elephant | id=Carnival Elephant
class=Pets | name=Carnival Panda | id=Carnival Panda
class=Pets | name=Cartoon Bunny | id=Cartoon Bunny
class=Pets | name=Cartoon Cat | id=Cartoon Cat
class=Pets | name=Cartoon Corgi | id=Cartoon Corgi
class=Pets | name=Cartoon Demon | id=Cartoon Demon
class=Pets | name=Cat | id=Cat
class=Pets | name=Cat Magician | id=Cat Magician
class=Pets | name=Celestial Dragon | id=Celestial Dragon
class=Pets | name=Centipede | id=Centipede
class=Pets | name=Chad Bunny | id=Chad Bunny
class=Pets | name=Chad Elephant | id=Chad Elephant
class=Pets | name=Chad Gorilla | id=Chad Gorilla
class=Pets | name=Chameleon | id=Chameleon
class=Pets | name=Charred Bat | id=Charred Bat
class=Pets | name=Charred Dragon | id=Charred Dragon
class=Pets | name=Cheerful Yeti | id=Cheerful Yeti
class=Pets | name=Cheetah | id=Cheetah
class=Pets | name=Chef Cat | id=Chef Cat
class=Pets | name=Chef Monkey | id=Chef Monkey
class=Pets | name=Chesnut Chipmunk | id=Chesnut Chipmunk
class=Pets | name=Chest Mimic | id=Chest Mimic
class=Pets | name=Chick | id=Chick
class=Pets | name=Chicken | id=Chicken
class=Pets | name=Chill Axolotl | id=Chill Axolotl
class=Pets | name=Chill Bunny | id=Chill Bunny
class=Pets | name=Chill Cat | id=Chill Cat
class=Pets | name=Chill Ducky | id=Chill Ducky
class=Pets | name=Chill Parrot | id=Chill Parrot
class=Pets | name=Chill Polar Bear | id=Chill Polar Bear
class=Pets | name=Chill Sloth | id=Chill Sloth
class=Pets | name=Chill Turtle | id=Chill Turtle
class=Pets | name=Chimera | id=Chimera
class=Pets | name=Chimpanzee | id=Chimpanzee
class=Pets | name=Chocolate Bunny | id=Chocolate Bunny
class=Pets | name=Chocolate Dog | id=Chocolate Dog
class=Pets | name=Chocolate Frog | id=Chocolate Frog
class=Pets | name=Chocolate Hippo | id=Chocolate Hippo
class=Pets | name=Chroma Balloon Axolotl | id=Chroma Balloon Axolotl
class=Pets | name=Chroma Balloon Corgi | id=Chroma Balloon Corgi
class=Pets | name=Chroma Balloon Dragon | id=Chroma Balloon Dragon
class=Pets | name=Chroma Balloon Monkey | id=Chroma Balloon Monkey
class=Pets | name=Chroma Butterfly | id=Chroma Butterfly
class=Pets | name=Chroma Doodle Axolotl | id=Chroma Doodle Axolotl
class=Pets | name=Chroma Doodle Cat | id=Chroma Doodle Cat
class=Pets | name=Chroma Ink Blob | id=Chroma Ink Blob
class=Pets | name=Chroma Lucki | id=Chroma Lucki
class=Pets | name=Chroma Lucky Block Mimic | id=Chroma Lucky Block Mimic
class=Pets | name=Chroma Phoenix | id=Chroma Phoenix
class=Pets | name=Chroma Snail | id=Chroma Snail
class=Pets | name=Chroma Swan | id=Chroma Swan
class=Pets | name=Chroma Tiger | id=Chroma Tiger
class=Pets | name=Chroma Unicorn | id=Chroma Unicorn
class=Pets | name=Cinnamon Bunny | id=Cinnamon Bunny
class=Pets | name=Circuit Cat | id=Circuit Cat
class=Pets | name=Circuit Corgi | id=Circuit Corgi
class=Pets | name=Circuit Griffin | id=Circuit Griffin
class=Pets | name=Circuit Slime | id=Circuit Slime
class=Pets | name=Classic Bunny | id=Classic Bunny
class=Pets | name=Classic Cat | id=Classic Cat
class=Pets | name=Classic Dog | id=Classic Dog
class=Pets | name=Classic Dragon | id=Classic Dragon
class=Pets | name=Claw Beast | id=Claw Beast
class=Pets | name=Cloud Bat | id=Cloud Bat
class=Pets | name=Cloud Cat | id=Cloud Cat
class=Pets | name=Cloud Dog | id=Cloud Dog
class=Pets | name=Cloud Hedgehog | id=Cloud Hedgehog
class=Pets | name=Cloud Monkey | id=Cloud Monkey
class=Pets | name=Cloud Penguin | id=Cloud Penguin
class=Pets | name=Clout Cat | id=Clout Cat
class=Pets | name=Clover Axolotl | id=Clover Axolotl
class=Pets | name=Clover Bee | id=Clover Bee
class=Pets | name=Clover Butterfly | id=Clover Butterfly
class=Pets | name=Clover Deer | id=Clover Deer
class=Pets | name=Clover Dragon | id=Clover Dragon
class=Pets | name=Clover Fairy | id=Clover Fairy
class=Pets | name=Clover Griffin | id=Clover Griffin
class=Pets | name=Clover Hedgehog | id=Clover Hedgehog
class=Pets | name=Clover Lion | id=Clover Lion
class=Pets | name=Clover Owl | id=Clover Owl
class=Pets | name=Clover Peacock | id=Clover Peacock
class=Pets | name=Clover Penguin | id=Clover Penguin
class=Pets | name=Clover Phoenix | id=Clover Phoenix
class=Pets | name=Clover Unicorn | id=Clover Unicorn
class=Pets | name=Clown Cat | id=Clown Cat
class=Pets | name=Coach Hippo | id=Coach Hippo
class=Pets | name=Coach Tiger | id=Coach Tiger
class=Pets | name=Coconut Corgi | id=Coconut Corgi
class=Pets | name=Coconut Crab | id=Coconut Crab
class=Pets | name=Coconut Flamingo | id=Coconut Flamingo
class=Pets | name=Coin | id=Coin
class=Pets | name=Cold Butterfly | id=Cold Butterfly
class=Pets | name=Cold Firefly | id=Cold Firefly
class=Pets | name=Cold Ladybug | id=Cold Ladybug
class=Pets | name=Color Ruins Monkey | id=Color Ruins Monkey
class=Pets | name=Color Ruins Parrot | id=Color Ruins Parrot
class=Pets | name=Colorful Dragon | id=Colorful Dragon
class=Pets | name=Colorful Firefly | id=Colorful Firefly
class=Pets | name=Colorful Fish | id=Colorful Fish
class=Pets | name=Colorful Rock | id=Colorful Rock
class=Pets | name=Colorful Slime | id=Colorful Slime
class=Pets | name=Colorful Wisp | id=Colorful Wisp
class=Pets | name=Comet Agony | id=Comet Agony
class=Pets | name=Comet Cyclops | id=Comet Cyclops
class=Pets | name=Comet Cyclops Ball | id=Comet Cyclops Ball
class=Pets | name=Comet Dragon | id=Comet Dragon
class=Pets | name=Comet Pony | id=Comet Pony
class=Pets | name=Cookie Cut Cat | id=Cookie Cut Cat
class=Pets | name=Cookie Mouse | id=Cookie Mouse
class=Pets | name=Cool Cat | id=Cool Cat
class=Pets | name=Cool Corgi | id=Cool Corgi
class=Pets | name=Cool Dragon | id=Cool Dragon
class=Pets | name=Corgi | id=Corgi
class=Pets | name=Corn Cat | id=Corn Cat
class=Pets | name=Corrupt Butterfly | id=Corrupt Butterfly
class=Pets | name=Corrupt Cat | id=Corrupt Cat
class=Pets | name=Corrupt Octopus | id=Corrupt Octopus
class=Pets | name=Corrupt Skeleton | id=Corrupt Skeleton
class=Pets | name=Cosmic Agony | id=Cosmic Agony
class=Pets | name=Cosmic Axolotl | id=Cosmic Axolotl
class=Pets | name=Cosmic Dragon | id=Cosmic Dragon
class=Pets | name=Cosmic Pegasus | id=Cosmic Pegasus
class=Pets | name=Cotton Candy Cow | id=Cotton Candy Cow
class=Pets | name=Cotton Candy Lamb | id=Cotton Candy Lamb
class=Pets | name=Cotton Candy Unicorn | id=Cotton Candy Unicorn
class=Pets | name=Cow | id=Cow
class=Pets | name=Cowboy Dog | id=Cowboy Dog
class=Pets | name=Crackling Dragon | id=Crackling Dragon
class=Pets | name=Crash Dummy Noob | id=Crash Dummy Noob
class=Pets | name=Creepy Wolf | id=Creepy Wolf
class=Pets | name=Creepy Yeti | id=Creepy Yeti
class=Pets | name=Crocodile | id=Crocodile
class=Pets | name=Crocodilo Brainrot | id=Crocodilo Brainrot
